vehicle,site_xn_route,direction,loc_leg,month,day,y2018,y2019,y2020,ratio,tis_data_request,lat,long,loc_desc,x7,x8,version_2,x10,revision_date,x12,x29_09_2016
cycle,8192,S,59457,3,25,NA,596,656,1.100671141,D208,NA,NA,(BIKE PATH) GARDINERS CREEK TRAIL NO.2 S BD ADJ ESTELLA ST,NA,NA,NA,NA,NA,NA,NA
cycle,8192,S,59457,4,5,NA,672,272,0.404761905,D208,NA,NA,(BIKE PATH) GARDINERS CREEK TRAIL NO.2 S BD ADJ ESTELLA ST,NA,NA,NA,NA,NA,NA,NA
cycle,8192,S,59457,4,6,NA,421,810,1.923990499,D208,NA,NA,(BIKE PATH) GARDINERS CREEK TRAIL NO.2 S BD ADJ ESTELLA ST,NA,NA,NA,NA,NA,NA,NA
cycle,8192,S,59457,4,20,NA,465,484,1.040860215,D208,NA,NA,(BIKE PATH) GARDINERS CREEK TRAIL NO.2 S BD ADJ ESTELLA ST,NA,NA,NA,NA,NA,NA,NA
cycle,8192,S,59457,4,21,NA,392,848,2.163265306,D208,NA,NA,(BIKE PATH) GARDINERS CREEK TRAIL NO.2 S BD ADJ ESTELLA ST,NA,NA,NA,NA,NA,NA,NA
cycle,8192,S,59457,4,22,NA,466,813,1.744635193,D208,NA,NA,(BIKE PATH) GARDINERS CREEK TRAIL NO.2 S BD ADJ ESTELLA ST,NA,NA,NA,NA,NA,NA,NA
cycle,8192,S,59457,4,23,NA,655,674,1.029007634,D208,NA,NA,(BIKE PATH) GARDINERS CREEK TRAIL NO.2 S BD ADJ ESTELLA ST,NA,NA,NA,NA,NA,NA,NA
cycle,8192,S,59457,4,26,NA,262,686,2.618320611,D208,NA,NA,(BIKE PATH) GARDINERS CREEK TRAIL NO.2 S BD ADJ ESTELLA ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,1,10,NA,53,44,0.830188679,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,1,11,NA,51,52,1.019607843,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,1,15,NA,39,23,0.58974359,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,1,18,NA,23,51,2.217391304,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,1,21,NA,31,60,1.935483871,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,1,23,NA,53,8,0.150943396,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,1,30,NA,31,24,0.774193548,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,1,31,NA,11,24,2.181818182,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,2,4,NA,26,35,1.346153846,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,2,6,NA,26,29,1.115384615,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,2,10,NA,21,20,0.952380952,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,2,13,NA,12,30,2.5,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,2,18,NA,27,18,0.666666667,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,2,19,NA,25,13,0.52,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,2,20,NA,29,29,1,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,2,26,NA,30,26,0.866666667,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,3,3,NA,22,21,0.954545455,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,3,4,NA,29,17,0.586206897,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,3,5,NA,28,12,0.428571429,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,3,12,NA,14,25,1.785714286,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,3,13,NA,29,23,0.793103448,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,3,20,NA,29,20,0.689655172,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,3,25,NA,13,28,2.153846154,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,4,4,NA,20,7,0.35,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,4,5,NA,23,21,0.913043478,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,4,16,NA,23,47,2.043478261,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,4,17,NA,33,26,0.787878788,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,4,26,NA,6,46,7.666666667,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,N,59473,4,27,NA,18,47,2.611111111,D208,-38.507844,145.291089,(BIKE PATH) PHILLIP ISLAND RD PATH NW BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,1,10,NA,50,34,0.68,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,1,11,NA,48,47,0.979166667,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,1,14,NA,31,54,1.741935484,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,1,15,NA,32,30,0.9375,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,1,23,NA,48,18,0.375,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,1,29,NA,36,57,1.583333333,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,1,30,NA,30,22,0.733333333,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,1,31,NA,12,18,1.5,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,2,6,NA,22,23,1.045454545,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,2,7,NA,23,33,1.434782609,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,2,13,NA,9,32,3.555555556,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,2,14,NA,22,32,1.454545455,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,2,20,NA,20,30,1.5,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,2,25,NA,22,23,1.045454545,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,2,26,NA,26,22,0.846153846,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,3,3,NA,22,20,0.909090909,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,3,5,NA,26,13,0.5,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,3,6,NA,4,27,6.75,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,3,12,NA,10,18,1.8,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,3,13,NA,26,21,0.807692308,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,3,20,NA,24,14,0.583333333,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,4,3,NA,14,46,3.285714286,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,4,4,NA,11,5,0.454545455,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,4,11,NA,25,7,0.28,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,4,15,NA,22,45,2.045454545,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,4,16,NA,18,39,2.166666667,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,4,17,NA,22,18,0.818181818,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,4,26,NA,8,44,5.5,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,8196,S,59474,4,27,NA,21,39,1.857142857,D208,NA,NA,(BIKE PATH) PHILLIP ISLAND RD PATH SE BD BTW BUNVEGAN CR & GLEN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,1,20,NA,195,423,2.169230769,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,1,25,NA,402,212,0.527363184,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,1,26,NA,202,270,1.336633663,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,1,27,NA,163,223,1.36809816,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,2,1,NA,690,105,0.152173913,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,2,2,NA,192,208,1.083333333,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,2,8,NA,646,183,0.283281734,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,2,9,NA,145,152,1.048275862,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,2,15,NA,694,127,0.182997118,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,2,16,NA,289,179,0.619377163,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,2,22,NA,731,247,0.337893297,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,2,23,NA,200,181,0.905,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,3,1,NA,617,159,0.257698541,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,3,8,NA,736,218,0.296195652,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,3,9,NA,165,197,1.193939394,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,3,22,NA,733,167,0.227830832,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,3,29,NA,656,110,0.167682927,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,3,30,NA,118,239,2.025423729,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,3,31,NA,164,225,1.37195122,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,4,6,NA,222,176,0.792792793,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,4,7,NA,208,159,0.764423077,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,4,18,NA,665,153,0.230075188,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,4,20,NA,177,160,0.903954802,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,E,23042,4,26,NA,361,96,0.265927978,D208,-37.809633,144.977026,(BIKE LANE) ALBERT ST EB 50M E OF MORRISON PL,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,1,20,NA,230,502,2.182608696,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,1,25,NA,461,200,0.433839479,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,1,26,NA,255,268,1.050980392,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,1,27,NA,195,244,1.251282051,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,2,1,NA,809,112,0.138442522,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,2,2,NA,222,244,1.099099099,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,2,7,NA,761,335,0.44021025,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,2,8,NA,801,104,0.129837703,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,2,9,NA,166,56,0.337349398,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,2,10,NA,240,472,1.966666667,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,2,15,NA,812,122,0.150246305,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,2,16,NA,246,220,0.894308943,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,2,22,NA,803,278,0.346201743,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,2,23,NA,229,220,0.96069869,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,3,9,NA,235,192,0.817021277,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,3,22,NA,571,177,0.309982487,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,3,29,NA,519,136,0.262042389,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,3,30,NA,76,246,3.236842105,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,3,31,NA,128,245,1.9140625,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,4,1,NA,608,174,0.286184211,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,4,3,NA,636,182,0.286163522,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,4,20,NA,216,163,0.75462963,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,4,21,NA,145,187,1.289655172,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,4,24,NA,653,194,0.297090352,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,4,25,NA,266,172,0.646616541,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9077,W,40292,4,26,NA,401,94,0.234413965,D208,-37.809884,144.977767,(BIKE LANE) ALBERT ST WB 50M W OF LANSDOWN ST,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,1,4,NA,41,82,2,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,1,5,NA,65,40,0.615384615,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,1,14,NA,73,56,0.767123288,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,1,16,NA,96,73,0.760416667,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,2,3,NA,68,98,1.441176471,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,2,7,NA,83,101,1.21686747,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,2,15,NA,87,29,0.333333333,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,2,18,NA,102,73,0.715686275,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,2,19,NA,104,44,0.423076923,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,2,21,NA,101,62,0.613861386,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,2,27,NA,104,88,0.846153846,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,2,28,NA,86,86,1,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,3,2,NA,63,64,1.015873016,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
cycle,9079,E,59477,3,6,NA,66,66,1,D208,-37.778965,145.036672,(BIKE PATH) DAREBIN CREEK PATH E BD NEAR HEIDELBERG ROAD NEAR WILLOW BANK GROVE,NA,NA,NA,NA,NA,NA,NA
